#OTUID	taxonomy	USEARCH	SINTAX	UTAX
1414	JX158422;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium,s:Acremonium antarcticum	JX158422;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium,s:Acremonium antarcticum (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes
1415	SINTAX;k:Fungi,p:Ascomycota	EU490102;tax=k:Fungi,p:Ascomycota (75.7)	k:Fungi,p:Ascomycota	k:Fungi
1417	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata	EF197081;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata (96.2)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata	k:Fungi,p:Ascomycota,c:Sordariomycetes
1419	SINTAX;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes	KC698874;tax=k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Occultifur (94.2)	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes	k:Fungi,p:Basidiomycota
1421	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (90.6)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
1422	SINTAX;k:Fungi	M96383;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae,g:Leptosphaeria,s:Leptosphaeria maculans (89.6)	k:Fungi	k:Fungi
1425	GU062310;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Schizophyllaceae,g:Schizophyllum,s:Schizophyllum commune	GU062310;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Schizophyllaceae,g:Schizophyllum,s:Schizophyllum commune (99.7)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Schizophyllaceae,g:Schizophyllum,s:Schizophyllum commune	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Schizophyllaceae,g:Schizophyllum
1426	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (90.6)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
1430	SINTAX;k:Chromista,p:Ciliophora	HQ436047;tax=k:Chromista,p:Ciliophora (81.5)	k:Chromista,p:Ciliophora	*
1431	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (84.3)	k:Fungi,p:Ascomycota	k:Fungi
1432	SINTAX;k:Fungi,p:Ascomycota	JX076984;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia polymorpha (90.7)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota
1434	SINTAX;k:Fungi	KP892080;tax=k:Fungi (86.6)	k:Fungi	k:Fungi
1435	SINTAX;k:Fungi,p:Ascomycota	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (91.4)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota
1436	EU490125;k:Fungi,p:Zygomycota,o:Mucorales,f:Umbelopsidaceae,g:Umbelopsis	EU490125;tax=k:Fungi,p:Zygomycota,o:Mucorales,f:Umbelopsidaceae,g:Umbelopsis (99.3)	k:Fungi,p:Zygomycota,o:Mucorales,f:Umbelopsidaceae,g:Umbelopsis	k:Fungi,p:Zygomycota,o:Mucorales,f:Umbelopsidaceae,g:Umbelopsis
1437	SINTAX;k:Fungi	AF181707;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,g:Passeriniella,s:Passeriniella obiones (78.3)	k:Fungi	k:Fungi
1438	DQ900965;k:Chromista,p:Ciliophora	DQ900965;tax=k:Chromista,p:Ciliophora (99.3)	k:Chromista,p:Ciliophora	k:Chromista
1440	KM374425;k:Fungi	KM374425;tax=k:Fungi (100.0)	k:Fungi	k:Fungi
1441	SINTAX;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae	HQ847011;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis fluvialis (94.8)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes
1442	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (91.5)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
1443	SINTAX;k:Fungi	KT224957;tax=k:Fungi (70.1)	k:Fungi	k:Fungi
1444	SINTAX;k:Fungi	AM921746;tax=k:Fungi,p:Ascomycota (83.2)	k:Fungi	k:Fungi
1445	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata	EF197081;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata (93.8)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora longicaudata	k:Fungi,p:Ascomycota,c:Sordariomycetes
1446	SINTAX;k:Chromista,p:Ciliophora	HQ436047;tax=k:Chromista,p:Ciliophora (83.8)	k:Chromista,p:Ciliophora	*
1447	KC311472;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	KC311472;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales (97.6)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
1448	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (82.5)	k:Fungi,p:Ascomycota	k:Fungi
1449	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (92.1)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
1450	SINTAX;k:Fungi	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (87.8)	k:Fungi	k:Fungi
1451	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	GU911102;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (88.6)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes
1452	SINTAX;k:Fungi,p:Basidiomycota	AB118874;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Mingxiaea,s:Mingxiaea begoniae (79.0)	k:Fungi,p:Basidiomycota	k:Fungi
1454	SINTAX;k:Fungi,p:Basidiomycota	AY081041;tax=k:Fungi,p:Basidiomycota,c:Exobasidiomycetes,o:Entylomatales,f:Entylomataceae,g:Entyloma,s:Entyloma linariae (77.8)	k:Fungi,p:Basidiomycota	k:Fungi
1456	UTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Acrostalagmus,s:Acrostalagmus luteoalbus	KM816758;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Acrostalagmus,s:Acrostalagmus luteoalbus
1457	JQ348934;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Montagnulaceae	JQ348934;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Montagnulaceae (97.3)	k:Fungi	k:Fungi,p:Ascomycota
1459	SINTAX;k:Fungi,p:Ascomycota	GU911102;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (80.7)	k:Fungi,p:Ascomycota	k:Fungi
1460	SINTAX;k:Fungi	KR093900;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (83.6)	k:Fungi	k:Fungi
1461	SINTAX;k:Fungi,p:Ascomycota	KP101184;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia terricola (88.8)	k:Fungi,p:Ascomycota	k:Fungi
1462	SINTAX;k:Plantae,p:Anthophyta	JN853785;tax=k:Plantae,p:Anthophyta (82.0)	k:Plantae,p:Anthophyta	k:Plantae
1464	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	FN392296;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (93.1)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
1465	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	KJ574217;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae,g:Plenodomus,s:Plenodomus biglobosus (89.7)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi
1466	SINTAX;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales	KC222845;tax=k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales (92.5)	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales	k:Fungi,p:Basidiomycota,c:Agaricomycetes
1468	UTAX;k:Fungi,p:Ascomycota	HM136620;tax=k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales (94.3)	k:Fungi	k:Fungi,p:Ascomycota
1470	UTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	KM458803;tax=k:Fungi,p:Ascomycota (99.7)	k:Fungi	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
1471	SINTAX;k:Fungi	AM921746;tax=k:Fungi,p:Ascomycota (84.9)	k:Fungi	k:Fungi
1472	GU909564;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia	GU909564;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (99.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae
1473	UDB020434;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales	UDB020434;tax=k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales (100.0)	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales	k:Fungi,p:Ascomycota,c:Leotiomycetes
1474	SINTAX;k:Fungi,p:Ascomycota	KP101184;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia terricola (88.8)	k:Fungi,p:Ascomycota	k:Fungi
1476	SINTAX;k:Fungi,p:Ascomycota	JN695020;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora (83.8)	k:Fungi,p:Ascomycota	k:Fungi
1477	SINTAX;k:Fungi,p:Ascomycota	FJ375157;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (85.7)	k:Fungi,p:Ascomycota	k:Fungi
1478	SINTAX;k:Fungi	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (90.1)	k:Fungi	k:Fungi
1479	SINTAX;k:Fungi	* (*)	k:Fungi	k:Fungi
1481	LT548264;k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Heterogastridiales,f:Heterogastridiaceae,g:Colacogloea	LT548264;tax=k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Heterogastridiales,f:Heterogastridiaceae,g:Colacogloea (100.0)	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Heterogastridiales,f:Heterogastridiaceae,g:Colacogloea	k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Heterogastridiales,f:Heterogastridiaceae
1482	SINTAX;k:Fungi,p:Ascomycota	KR093900;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (82.9)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota
1484	SINTAX;k:Fungi	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (86.0)	k:Fungi	k:Fungi
1485	SINTAX;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus	AF444332;tax=k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus (92.9)	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Cryptococcus	k:Fungi,p:Basidiomycota,c:Tremellomycetes
1486	DQ516081;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Clavicipitaceae,g:Pochonia	DQ516081;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Clavicipitaceae,g:Pochonia (99.3)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Clavicipitaceae,g:Pochonia	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Clavicipitaceae
1487	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	KF128767;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (91.3)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota
1488	SINTAX;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus immersus	AJ271628;tax=k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus immersus (96.3)	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae,g:Ascobolus,s:Ascobolus immersus	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae
1489	KM493635;k:Fungi	KM493635;tax=k:Fungi (97.6)	k:Fungi	*
1490	UTAX;k:Fungi,p:Ascomycota	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (89.2)	k:Fungi	k:Fungi,p:Ascomycota
1492	SINTAX;k:Fungi	JX076984;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia polymorpha (86.7)	k:Fungi	k:Fungi
1494	UTAX;k:Fungi,p:Ascomycota	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (90.4)	k:Fungi	k:Fungi,p:Ascomycota
1497	GU213438;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Torulaspora	GU213438;tax=k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Torulaspora (100.0)	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Torulaspora	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Torulaspora
1498	FJ827721;k:Fungi,p:Chytridiomycota,c:Chytridiomycetes,o:Spizellomycetales,f:Spizellomycetaceae,g:Triparticalcar	FJ827721;tax=k:Fungi,p:Chytridiomycota,c:Chytridiomycetes,o:Spizellomycetales,f:Spizellomycetaceae,g:Triparticalcar (100.0)	k:Fungi,p:Chytridiomycota,c:Chytridiomycetes,o:Spizellomycetales,f:Spizellomycetaceae,g:Triparticalcar	k:Fungi,p:Chytridiomycota,c:Chytridiomycetes,o:Spizellomycetales,f:Spizellomycetaceae,g:Triparticalcar
1499	SINTAX;k:Fungi,p:Ascomycota	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (87.5)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota
1501	AF444595;k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Kondoaceae,g:Kondoa,s:Kondoa aeria	AF444595;tax=k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Kondoaceae,g:Kondoa,s:Kondoa aeria (100.0)	k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Kondoaceae,g:Kondoa,s:Kondoa aeria	k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Kondoaceae,g:Kondoa
1502	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (83.4)	k:Fungi,p:Ascomycota	k:Fungi
1503	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	JX076984;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia polymorpha (91.8)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
1504	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (84.7)	k:Fungi,p:Ascomycota	k:Fungi
1505	KM103305;k:Fungi,p:Ascomycota,c:Leotiomycetes,g:Chaetomella,s:Chaetomella raphigera	KM103305;tax=k:Fungi,p:Ascomycota,c:Leotiomycetes,g:Chaetomella,s:Chaetomella raphigera (98.8)	k:Fungi,p:Ascomycota,c:Leotiomycetes,g:Chaetomella	k:Fungi,p:Ascomycota,c:Leotiomycetes
1506	KR476744;k:Fungi,p:Ascomycota,c:Sordariomycetes,g:Myrmecridium,s:Myrmecridium iridis	KR476744;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,g:Myrmecridium,s:Myrmecridium iridis (99.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,g:Myrmecridium	k:Fungi,p:Ascomycota,c:Sordariomycetes
1507	SINTAX;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Sarcosomataceae	KF128775;tax=k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Sarcosomataceae (96.2)	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Sarcosomataceae	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Sarcosomataceae
1513	SINTAX;k:Fungi	JX076984;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia polymorpha (89.1)	k:Fungi	k:Fungi
1514	SINTAX;k:Fungi	AF181712;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Phaeosphaeria (81.5)	k:Fungi	k:Fungi
1515	UTAX;k:Fungi,p:Ascomycota	JX076984;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia polymorpha (90.2)	k:Fungi	k:Fungi,p:Ascomycota
1519	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	GU911102;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (84.4)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi
1520	SINTAX;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	FR799493;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,g:Acremonium (85.4)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi
1521	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	GU911102;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (85.8)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota
1522	SINTAX;k:Fungi,p:Ascomycota	KP101184;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia terricola (87.1)	k:Fungi,p:Ascomycota	k:Fungi
1523	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (83.6)	k:Fungi,p:Ascomycota	k:Fungi
1524	SINTAX;k:Fungi	* (*)	k:Fungi	k:Fungi
1525	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae	KJ574217;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae,g:Plenodomus,s:Plenodomus biglobosus (92.0)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae	k:Fungi
1526	UTAX;*	* (*)		k:Plantae
1529	SINTAX;k:Fungi,p:Ascomycota	JX076984;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia polymorpha (89.9)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota
1531	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	KP117290;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (87.6)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
1532	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	KP101184;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia terricola (88.8)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota
1536	SINTAX;k:Fungi,p:Ascomycota	FN392296;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (88.9)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota
1537	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	KF128767;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (90.1)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota
1538	SINTAX;k:Fungi	FN397428;tax=k:Fungi (81.8)	k:Fungi	k:Fungi
1539	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (84.7)	k:Fungi,p:Ascomycota	k:Fungi
1541	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	KP101184;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia terricola (89.1)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi
1542	SINTAX;k:Fungi	KP897566;tax=k:Fungi (81.1)	k:Fungi	k:Fungi
1544	SINTAX;k:Fungi,p:Ascomycota	GU910952;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (83.2)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota
1550	UTAX;k:Fungi,p:Ascomycota	KT219503;tax=k:Fungi (98.9)	k:Fungi	k:Fungi,p:Ascomycota
1553	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	GU911102;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (87.5)	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi
1554	SINTAX;k:Fungi,p:Ascomycota	GU911102;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (83.1)	k:Fungi,p:Ascomycota	k:Fungi
1555	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	JX076984;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia polymorpha (92.4)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi
1556	SINTAX;k:Fungi	EU480250;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes (88.4)	k:Fungi	k:Fungi
1558	SINTAX;k:Fungi	* (*)	k:Fungi	*
1560	SINTAX;k:Fungi	* (*)	k:Fungi	*
1562	UTAX;k:Fungi,p:Ascomycota	JX076984;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia polymorpha (92.9)	k:Fungi	k:Fungi,p:Ascomycota
1563	SINTAX;k:Fungi,p:Ascomycota	KP101184;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia terricola (86.6)	k:Fungi,p:Ascomycota	k:Fungi
1564	SINTAX;k:Fungi,p:Ascomycota,c:Dothideomycetes	FN392296;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia (92.3)	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota
1566	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (82.5)	k:Fungi,p:Ascomycota	k:Fungi
1573	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (85.0)	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota
1578	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (83.3)	k:Fungi,p:Ascomycota	k:Fungi
1581	SINTAX;k:Fungi,p:Ascomycota	KX499243;tax=k:Fungi,p:Ascomycota (95.5)	k:Fungi,p:Ascomycota	k:Fungi
1582	EF682109;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium poae	EF682109;tax=k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium poae (100.0)	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium,s:Fusarium poae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae
1583	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (83.2)	k:Fungi,p:Ascomycota	k:Fungi
1587	UTAX;k:Fungi,p:Ascomycota	EU520640;tax=k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales (94.2)	k:Fungi	k:Fungi,p:Ascomycota
1589	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (84.5)	k:Fungi,p:Ascomycota	k:Fungi
1590	SINTAX;k:Fungi,p:Ascomycota	AM921746;tax=k:Fungi,p:Ascomycota (85.0)	k:Fungi,p:Ascomycota	k:Fungi
1592	SINTAX;k:Fungi	KT758111;tax=k:Fungi (86.2)	k:Fungi	k:Fungi
